hub_id,company_name,region,sido,address,matched_address,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item,geocoding_status
WH_04672,(주)제때 광산물류센터,광주광역시,광주광역시,광주광역시 광산구 평동산단1번로 128 (장록동),광주 광산구 평동산단1번로 128,35.1364318440554,126.769971126679,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04673,(주)태은물류,경기도,경기도,"경기도 이천시 대월면 대장로 190, 지하2층",경기 이천시 대월면 대장로 190,37.2194373417632,127.469346152223,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04674,(주)이수에프엔씨,경상남도,경상남도,경상남도 김해시 진례면 테크노밸리로 100,경남 김해시 진례면 테크노밸리로 100,35.2729316839308,128.768720526106,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04675,사조산업(주)충주공장,충청북도,충청북도,충청북도 충주시 주덕읍 후삼로 541,충북 충주시 주덕읍 후삼로 541,36.9618941944783,127.784920869914,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04676,(주)신성유통,경기도,경기도,경기도 안성시 서운면 안성맞춤대로 8-3,경기 안성시 서운면 안성맞춤대로 8-3,36.927327270318,127.227010238723,6147.0,6147000.0,614700.0,Mixed,High-Confidence (Kakao)
WH_04677,생생푸드 유한회사,전북특별자치도,전북특별자치도,전북특별자치도 익산시 여산면 두여길 119,전북특별자치도 익산시 여산면 두여길 119,36.0744184238677,127.077962866679,1056.0,1056000.0,105600.0,Mixed,High-Confidence (Kakao)
WH_04678,(주)푸드올마켓,경기도,경기도,"경기도 이천시 부발읍 중부대로1997번길 46, 지하1,2층",경기 이천시 부발읍 중부대로1997번길 46,37.2950178530204,127.527586200936,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04679,(주)비아로지스,경기도,경기도,"경기도 용인시 처인구 백암면 죽양대로 1182, B2층",경기 용인시 처인구 백암면 죽양대로 1182,37.1695773825073,127.378757752909,2583.9,2583900.0,258390.0,Mixed,High-Confidence (Kakao)
WH_04680,(주)우리물류,충청북도,충청북도,충청북도 음성군 삼성면 청용로 397-29,충북 음성군 삼성면 청용로 397-29,37.0203754492975,127.471529403339,881.24,881240.0,88124.0,Mixed,High-Confidence (Kakao)
WH_04681,(주)신세계푸드 용인센터,경기도,경기도,"경기도 용인시 처인구 남사읍 형제로 26, 지하1층",경기 용인시 처인구 남사읍 형제로 26,37.144271363469,127.159724913349,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04682,노천푸드(주),경기도,경기도,"경기도 안성시 원곡면 원당로 233, 108호",경기 안성시 원곡면 원당로 233,37.0298750594363,127.161538615082,99.17,99170.0,9917.0,Mixed,High-Confidence (Kakao)
WH_04683,주식회사 푸드장 포천공장,경기도,경기도,"경기도 포천시 신북면 독곡1길 19, 1층 가동,라동호",경기 포천시 신북면 독곡1길 19,37.9294512483894,127.225991581524,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04684,공간물류센터,경기도,경기도,경기도 안성시 미양면 미양로 156,경기 안성시 미양면 미양로 156,36.9637318249475,127.196035934191,9741.83,9741830.0,974183.0,Mixed,High-Confidence (Kakao)
WH_04685,쿠팡 인천12 신선센터,인천광역시,인천광역시,"인천광역시 서구 정서진6로 25, 1층, 3층,4층 (오류동)",인천 서구 정서진6로 25,37.5570967002606,126.619070159072,12585.04,12585040.0,1258504.0,Mixed,High-Confidence (Kakao)
WH_04686,주식회사 한국초저온,경기도,경기도,"경기도 화성시 효행구 정남면 가장로 285, 3층",경기 화성시 효행구 정남면 가장로 285,37.164898153756,127.012317848062,10251.29,10251290.0,1025129.0,Mixed,High-Confidence (Kakao)
WH_04687,(주)세원물류,경기도,경기도,"경기도 안성시 미양면 갈전길 51-11, 5동",경기 안성시 미양면 갈전길 51-11,36.9795785381575,127.228608382206,1869.56,1869560.0,186956.0,Mixed,High-Confidence (Kakao)
WH_04688,부경양돈협동조합,경상남도,경상남도,경상남도 김해시 주촌면 서부로1403번길 23-100,경남 김해시 주촌면 서부로1403번길 23-100,35.2256886460216,128.810704360903,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04689,에이치와이엘 주식회사,경상남도,경상남도,"경상남도 창원시 진해구 두동남로 68, 창원두동복합물류센터 1층,3층 (두동)",경남 창원시 진해구 두동남로 68,35.1171377554389,128.801852739726,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04690,(주)제때,강원특별자치도,강원특별자치도,강원특별자치도 원주시 호저면 호매곡1길 51,강원특별자치도 원주시 호저면 호매곡1길 51,37.3978726725693,127.930256911326,383.98,383980.0,38398.0,Mixed,High-Confidence (Kakao)
WH_04691,농업회사법인 주식회사 프레쉬로지스,경상북도,경상북도,경상북도 칠곡군 지천면 금호로1길 2-13,경북 칠곡군 지천면 금호로1길 2-13,35.9566857912061,128.444991617162,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04692,씨제이 대한통운 주식회사(용인B2C2센터),경기도,경기도,"경기도 용인시 처인구 남사읍 형제로 26, 2층",경기 용인시 처인구 남사읍 형제로 26,37.144271363469,127.159724913349,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04693,한국(주),경기도,경기도,경기도 안성시 일죽면 죽화로 139-1,경기 안성시 일죽면 죽화로 139-1,37.1117803478578,127.443536547935,10652.36,10652360.0,1065236.0,Mixed,High-Confidence (Kakao)
WH_04694,(주)에스피씨 지에프에스,전라남도,전라남도,전라남도 장성군 장성읍 안평장동길 13,전남 장성군 장성읍 안평장동길 13,35.3325200176847,126.782621602776,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04695,(주)에치와이 논산물류센터,충청남도,충청남도,충청남도 논산시 은진면 동산산업단지로 101-51,충남 논산시 은진면 동산산업단지로 101-51,36.1359384731971,127.133540618181,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04696,농업회사법인 주식회사 아성푸드,충청남도,충청남도,"충청남도 서산시 해미면 노루골길 200-89, 2동",충남 서산시 해미면 노루골길 200-89,36.7368843675753,126.506384133202,432.16,432160.0,43216.0,Mixed,High-Confidence (Kakao)
WH_04697,세이브푸드(보관),대구광역시,대구광역시,대구광역시 서구 문화로17길 46-24 (이현동),대구 서구 문화로17길 46-24,35.8777060388371,128.543313124187,115.0,115000.0,11500.0,Mixed,High-Confidence (Kakao)
WH_04698,(주)프레시패킹,경기도,경기도,"경기도 용인시 처인구 남사읍 처인성로 1027, 3층 A303호",경기 용인시 처인구 남사읍 처인성로 1027,37.1766250100641,127.179654388592,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04699,씨제이프레시웨이주식회사 양산센터,경상남도,경상남도,경상남도 양산시 어곡공단6길 16-6 (어곡동),경남 양산시 어곡공단6길 16-6,35.3855419538722,129.015548974013,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04700,주식회사 상상팩토리 253-5,인천광역시,인천광역시,인천광역시 서구 두밀로71번길 11 (대곡동),인천 서구 두밀로71번길 11,37.6282281941131,126.668084443737,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04701,대청냉장(주),경기도,경기도,경기도 광주시 초월읍 산수로 370,경기 광주시 초월읍 산수로 370,37.3940250354951,127.313994028859,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04702,승민,제주특별자치도,제주특별자치도,"제주특별자치도 제주시 제성1길 75, 비동 (도두일동)",제주특별자치도 제주시 제성1길 75,33.4984213840676,126.478829723203,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04703,(주)케이미트광주물류,광주광역시,광주광역시,광주광역시 광산구 하남산단10번로 60 (안청동),광주 광산구 하남산단10번로 60,35.214982006397,126.803469845456,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04704,오산풀필먼트센터,경기도,경기도,"경기도 오산시 오산로 149, 7층 701,702,703,704호 (오산동)",경기 오산시 오산로 149,37.1400672105225,127.067320825212,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04705,(주)신전푸드시스,경기도,경기도,"경기도 용인시 처인구 원삼면 맹리로 20, B동",경기 용인시 처인구 원삼면 맹리로 20,37.1944321991008,127.328365671507,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04706,(주)현민상사,경기도,경기도,경기도 용인시 처인구 포곡읍 포곡로234번길 22-7,경기 용인시 처인구 포곡읍 포곡로234번길 22-7,37.2750950465004,127.229990881944,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04707,현대그린푸드 이천 DC센터,경기도,경기도,"경기도 이천시 호법면 중부대로798번길 106, 1동 지상1, 지하2층",경기 이천시 호법면 중부대로798번길 106,37.2394804969919,127.408919940645,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04708,하늘지엘에스,경기도,경기도,"경기도 이천시 대월면 대월로 293-34, 지하2층 211호",경기 이천시 대월면 대월로 293-34,37.1894910526167,127.492636285325,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04709,이천 스타벅스센터,경기도,경기도,"경기도 이천시 호법면 중부대로798번길 106, 지하2층",경기 이천시 호법면 중부대로798번길 106,37.2394804969919,127.408919940645,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04710,쿠팡시흥신선센터,경기도,경기도,"경기도 시흥시 만해로 43, 외 3필지 (정왕동)",,37.4138,127.5183,1000.0,1000000.0,100000.0,Mixed,Low-Confidence (Fallback)
WH_04711,(주)리치로지스 평택,경기도,경기도,"경기도 평택시 서탄면 서탄로 395-17, A1층",경기 평택시 서탄면 서탄로 395-17,37.1151289259376,127.027861448031,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04712,주식회사 도지냉장,경기도,경기도,"경기도 이천시 백사면 청백리로 287, 지하2층",경기 이천시 백사면 청백리로 287,37.3141593505828,127.488155303713,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04713,(주)명현유통,경기도,경기도,경기도 이천시 호법면 덕평로 236,경기 이천시 호법면 덕평로 236,37.1884245269992,127.377805596151,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04714,비비물류시스템,경기도,경기도,"경기도 안성시 양성면 양성로 389, 콜드스테이션 B동 2층",경기 안성시 양성면 양성로 389,37.0881030535444,127.207947074691,2143.4,2143400.0,214340.0,Mixed,High-Confidence (Kakao)
WH_04715,주식회사 한진,인천광역시,인천광역시,"인천광역시 서구 북항단지로 91, 1층 (원창동)",인천 서구 북항단지로 91,37.5033093420414,126.61505542112,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04716,주식회사 아이로지스,경기도,경기도,"경기도 안성시 원곡면 천덕산로 583, 성은물류창고 A동 지하2층",경기 안성시 원곡면 천덕산로 583,37.081957471415,127.152806454232,1580.33,1580330.0,158033.0,Mixed,High-Confidence (Kakao)
WH_04717,(주)이엔피로지스,경기도,경기도,"경기도 용인시 처인구 남사읍 처인성로 1027, A209,A211,A214,A227,A306,A307호",,37.4138,127.5183,8181.92,8181920.0,818192.0,Mixed,Low-Confidence (Fallback)
WH_04718,주식회사 화산푸드시스템,경기도,경기도,경기도 안성시 양성면 양성로 389(1층),경기 안성시 양성면 양성로 389,37.0881030535444,127.207947074691,1574.86,1574860.0,157486.0,Mixed,High-Confidence (Kakao)
WH_04719,주식회사 이안로지스틱스,경기도,경기도,"경기도 안성시 양성면 양성로 389, 콜드스테이션 3층",경기 안성시 양성면 양성로 389,37.0881030535444,127.207947074691,4200.5,4200500.0,420050.0,Mixed,High-Confidence (Kakao)
WH_04720,주식회사 바로고,강원특별자치도,강원특별자치도,강원특별자치도 강릉시 강동면 임곡로 302,강원특별자치도 강릉시 강동면 임곡로 302,37.7085547457854,128.988122626909,99.14,99140.0,9914.0,Mixed,High-Confidence (Kakao)
WH_04721,(주)21세기축산,제주특별자치도,제주특별자치도,"제주특별자치도 제주시 한림읍 중산간서로 4462-12, 마동",제주특별자치도 제주시 한림읍 중산간서로 4462-12,33.3688430957012,126.282684073295,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04722,주식회사 이지로지스,경기도,경기도,"경기도 용인시 처인구 중부대로1576번길 16, B동 지하1층 (마평동)",경기 용인시 처인구 중부대로1576번길 16,37.2312297127392,127.221000853478,2467.0,2467000.0,246700.0,Mixed,High-Confidence (Kakao)
WH_04723,사조푸디스트 주식회사 이천 2물류센터,경기도,경기도,경기도 이천시 부발읍 황무로 1911,경기 이천시 부발읍 황무로 1911,37.2523133592984,127.517804145448,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04724,한국컨테이너풀(주) 안성센터,경기도,경기도,경기도 안성시 죽산면 송문주로 219,경기 안성시 죽산면 송문주로 219,37.0275899297305,127.442816052063,1431.0,1431000.0,143100.0,Mixed,High-Confidence (Kakao)
WH_04725,(주)성림상사,경기도,경기도,"경기도 이천시 호법면 덕평로 236, 지하 1층",경기 이천시 호법면 덕평로 236,37.1884245269992,127.377805596151,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04726,(주)글로벌냉동식품,경기도,경기도,경기도 안성시 보개면 남사당로 71,경기 안성시 보개면 남사당로 71,37.026943119624,127.29641179766,1043.63,1043630.0,104363.0,Mixed,High-Confidence (Kakao)
WH_04727,(주)한사랑에프에스,전라남도,전라남도,전라남도 장성군 황룡면 황룡로 186,전남 장성군 황룡면 황룡로 186,35.2808331696899,126.755593581363,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04728,씨제이대한통운(주)이천센터,경기도,경기도,"경기도 이천시 대월면 경충대로1687번길 205, 지하2층",경기 이천시 대월면 경충대로1687번길 205,37.2269448768482,127.511249269236,1508.04,1508040.0,150804.0,Mixed,High-Confidence (Kakao)
WH_04729,(주)대명식품,부산광역시,부산광역시,"부산광역시 북구 덕천로 121, (주)대명식품 (덕천동)",부산 북구 덕천로 121,35.2103539855661,129.017599231801,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04730,(주)마니커에프앤지,경기도,경기도,"경기도 용인시 처인구 이동읍 화산로93번길 15-7, 주식회사마니커에프앤지 용인 신공장",경기 용인시 처인구 이동읍 화산로93번길 15-7,37.1482865206379,127.210830150211,3963.57,3963570.0,396357.0,Mixed,High-Confidence (Kakao)
WH_04731,주식회사 파미넥스,경기도,경기도,"경기도 안성시 양성면 양성로 389, 3층(콜드스테이션)층",경기 안성시 양성면 양성로 389,37.0881030535444,127.207947074691,5647.11,5647110.0,564711.0,Mixed,High-Confidence (Kakao)
WH_04732,선진에스씨엠(주),전라남도,전라남도,전라남도 장성군 황룡면 요월정로 107,전남 장성군 황룡면 요월정로 107,35.2783055922574,126.750669888951,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04733,유한회사 재경물류,경기도,경기도,"경기도 안성시 원곡면 청원로 1752-122, 동원물류 2층",경기 안성시 원곡면 청원로 1752-122,37.0351000606575,127.111086726923,1590.17,1590170.0,159017.0,Mixed,High-Confidence (Kakao)
WH_04734,(주)케이탑,경기도,경기도,"경기도 화성시 효행구 정남면 가장로 285, 4층",경기 화성시 효행구 정남면 가장로 285,37.164898153756,127.012317848062,192.7,192700.0,19270.0,Mixed,High-Confidence (Kakao)
WH_04735,(주)데이지코퍼레이션,경기도,경기도,경기도 이천시 신둔면 원적로 369-38,경기 이천시 신둔면 원적로 369-38,37.32147986134,127.432808524687,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04736,더블유엠에스 주식회사,충청북도,충청북도,충청북도 진천군 이월면 신척산단로 276,충북 진천군 이월면 신척산단로 276,36.9158033544553,127.481596479937,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04737,로지포커스 주식회사,경기도,경기도,경기도 이천시 대월면 대월로 234,경기 이천시 대월면 대월로 234,37.1818186948005,127.493816969002,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04738,(주)비지에프로지스,인천광역시,인천광역시,"인천광역시 서구 드림로 700, 켄달스퀘어검단로지스틱스파크 1층 (당하동)",인천 서구 드림로 700,37.5786296341776,126.712977072142,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04739,세현물류(주),경기도,경기도,"경기도 평택시 서탄면 서탄로 395-17, 203~205호",,37.4138,127.5183,1000.0,1000000.0,100000.0,Mixed,Low-Confidence (Fallback)
WH_04740,(주)하이랜드이노베이션 부산센터,경상남도,경상남도,"경상남도 창원시 진해구 남영로159번길 68-15, 지상1층 (남문동)",경남 창원시 진해구 남영로159번길 68-15,35.1081439624972,128.754727695995,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04741,에이지(AZ) 로지스,제주특별자치도,제주특별자치도,제주특별자치도 제주시 명림로 125 (봉개동),제주특별자치도 제주시 명림로 125,33.4755953696814,126.608651293825,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04742,(주)디핀다트코리아,충청북도,충청북도,충청북도 음성군 금왕읍 유촌산단1길 7,충북 음성군 금왕읍 유촌산단1길 7,36.9534900136251,127.563368781211,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04743,(주)부림교역 보세창고,부산광역시,부산광역시,부산광역시 강서구 범방3로30번길 12(범방동),부산 강서구 범방3로30번길 12,35.1450421553197,128.880185122782,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04744,롯데글로벌로지스(주),경상북도,경상북도,경상북도 칠곡군 지천면 산단터널로 240,경북 칠곡군 지천면 산단터널로 240,35.9543081814529,128.442820948596,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04745,우아한청년들,인천광역시,인천광역시,"인천광역시 남동구 논현고잔로 87, 4층 (고잔동)",인천 남동구 논현고잔로 87,37.3907825172713,126.711683155718,2443.14,2443140.0,244314.0,Mixed,High-Confidence (Kakao)
WH_04746,에스씨케이(주),부산광역시,부산광역시,"부산광역시 강서구 유통단지1로97번길 11, 서부산철강단지 118동 (대저2동)",부산 강서구 유통단지1로97번길 11,35.1655012669042,128.95097344012,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04747,(주)이마트24 청라2물류센터,인천광역시,인천광역시,"인천광역시 서구 북항로120번길 55, 3층 저온창고#2-8호 (원창동)",인천 서구 북항로120번길 55,37.5120562778127,126.631853630722,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04748,씨제이 대한통운 진천냉동센터,충청북도,충청북도,충청북도 진천군 이월면 밤디길 145,충북 진천군 이월면 밤디길 145,36.9284659560072,127.455366023611,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04749,(주)삼원상사,경기도,경기도,경기도 용인시 처인구 백암면 석실로 28,경기 용인시 처인구 백암면 석실로 28,37.1759900023816,127.344750170536,449.5,449500.0,44950.0,Mixed,High-Confidence (Kakao)
WH_04750,창선홀딩스(주),경상북도,경상북도,경상북도 칠곡군 왜관읍 아곡8길 31,경북 칠곡군 왜관읍 아곡8길 31,36.0199444646705,128.431640104964,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04751,유한회사 에이치와이냉동,인천광역시,인천광역시,"인천광역시 서구 소담1로 16, 에이치와이 냉동 (금곡동)",인천 서구 소담1로 16,37.6094904513704,126.630267629885,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04752,주식회사 두원식품,제주특별자치도,제주특별자치도,"제주특별자치도 제주시 한림읍 한수풀로 73, 지하1층",제주특별자치도 제주시 한림읍 한수풀로 73,33.4194194240207,126.269904829306,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04753,농업회사법인(주)혼디푸드,제주특별자치도,제주특별자치도,"제주특별자치도 제주시 도리로 78-8, 창고 (이호일동)",제주특별자치도 제주시 도리로 78-8,33.4992807243954,126.460118496603,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04754,제때 오산 2센터,경기도,경기도,"경기도 오산시 수목원로88번길 33, 306호, 307호, 308호 (가수동)",경기 오산시 수목원로88번길 33,37.1432577623474,127.05796999783,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04755,(주)제때 밀양센터,경상남도,경상남도,"경상남도 밀양시 부북면 사포로 91, 1층",경남 밀양시 부북면 사포로 91,35.4723831962026,128.746071396565,1758.0,1758000.0,175800.0,Mixed,High-Confidence (Kakao)
WH_04756,주식회사 장승로지스,경기도,경기도,경기도 안성시 미양면 개정길 98-22,경기 안성시 미양면 개정길 98-22,36.9536609280414,127.19432776873,14016.53,14016530.0,1401653.0,Mixed,High-Confidence (Kakao)
WH_04757,주식회사 에이치티코리아,강원특별자치도,강원특별자치도,강원특별자치도 춘천시 동산면 원무동길 82-9,강원특별자치도 춘천시 동산면 원무동길 82-9,37.7654489466605,127.77716000619,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04758,신아냉동(주),부산광역시,부산광역시,"부산광역시 서구 등대로 117, 2층층 (남부민동)",부산 서구 등대로 117,35.084775519388,129.026105458492,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04759,씨제이대한통운 포천센터,경기도,경기도,경기도 포천시 군내면 용정경제로1길 83,경기 포천시 군내면 용정경제로1길 83,37.8776168858947,127.205634636036,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04760,주식회사 상상팩토리 624-1,인천광역시,인천광역시,인천광역시 서구 가현산로46번안길 54(대곡동),인천 서구 가현산로46번안길 54,37.616842271325,126.667567261182,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04761,(주)제때 오산물류센터,경기도,경기도,"경기도 오산시 동부대로 468-29, B3,B2,1,3층(지번주소 원동83-8) (원동)",경기 오산시 동부대로 468-29,37.1453027883753,127.082099553456,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04762,(주)에스피씨지에프에스,경상북도,경상북도,경상북도 성주군 선남면 명관로 429-35,경북 성주군 선남면 명관로 429-35,35.8978020221202,128.348733069047,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04763,주식회사 푸코스클린팩토리,대구광역시,대구광역시,대구광역시 달성군 논공읍 금강로1길 12-2,대구 달성군 논공읍 금강로1길 12-2,35.7730053009619,128.42404776581,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04764,화신해운항공(주) 물류센터,부산광역시,부산광역시,부산광역시 강서구 미음국제2로나길 13(미음동),부산 강서구 미음국제2로나길 13,35.1491296990488,128.875093239578,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04765,고성축산농협,강원특별자치도,강원특별자치도,강원특별자치도 고성군 죽왕면 동해대로 5634-9,강원특별자치도 고성군 죽왕면 동해대로 5634-9,38.3079584184508,128.536236652926,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04766,오산BGF센터,경기도,경기도,"경기도 오산시 수목원로88번길 33, A동 1층 저온창고4 (가수동)",경기 오산시 수목원로88번길 33,37.1432577623474,127.05796999783,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04767,(주)본진물류,경기도,경기도,경기도 이천시 마장면 서이천로 675,경기 이천시 마장면 서이천로 675,37.2801866443745,127.397970249698,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04768,쿠팡창원신선센터,경상남도,경상남도,"경상남도 창원시 진해구 두동로 34, 창원로지스틱스파크 1,3층 (두동)",경남 창원시 진해구 두동로 34,35.1216835681671,128.802301126795,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04769,GS네트웍스 곤지암센터,경기도,경기도,경기도 광주시 곤지암읍 신대길 134-14,경기 광주시 곤지암읍 신대길 134-14,37.364039761396,127.334923070682,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04770,에스엠,전북특별자치도,전북특별자치도,전북특별자치도 군산시 나포면 외곤1길 32,전북특별자치도 군산시 나포면 외곤1길 32,36.0319069547231,126.835657954715,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04771,주식회사 한익스프레스,경상북도,경상북도,경상북도 칠곡군 왜관읍 삼청5길 50-22,경북 칠곡군 왜관읍 삼청5길 50-22,35.9807634133609,128.431612705356,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04772,MJ물류,대구광역시,대구광역시,대구광역시 북구 사수로 559(팔달동),대구 북구 사수로 559,35.8955715802792,128.537720762547,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04773,모두리푸드,경기도,경기도,"경기도 안성시 일죽면 사실로 161-57, 일죽냉장 2층",경기 안성시 일죽면 사실로 161-57,37.1291130792801,127.427244667935,1330.0,1330000.0,133000.0,Mixed,High-Confidence (Kakao)
WH_04774,디지알로지스,경기도,경기도,"경기도 성남시 중원구 둔촌대로457번길 27, 성남우림라이온스밸리 3층 13호 (상대원동)",경기 성남시 중원구 둔촌대로457번길 27,37.4338827515723,127.170158799517,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04775,(주)넥스원프레시,경상남도,경상남도,"경상남도 김해시 진례면 테크노밸리로 193-28, B동",경남 김해시 진례면 테크노밸리로 193-28,35.2810676241224,128.772259071387,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04776,젤리트리 주식회사,경기도,경기도,"경기도 광명시 일직로 72, 지하동 B동동 (창고)호 (일직동)",경기 광명시 일직로 72,37.4200359072339,126.88918699963,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04777,(주)HMK,경상남도,경상남도,"경상남도 진주시 판문로 383, 1층 (판문동)",경남 진주시 판문로 383,35.1999693556973,128.032930785899,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04778,(주)한익스프레스,경상남도,경상남도,경상남도 김해시 진례면 테크노밸리로 193-28,경남 김해시 진례면 테크노밸리로 193-28,35.2810676241224,128.772259071387,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04779,삼성웰스토리(주),경기도,경기도,"경기도 오산시 수목원로88번길 33, A동 2층일부,302호,303호, B동 605호,606호 (가수동)",경기 오산시 수목원로88번길 33,37.1432577623474,127.05796999783,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04780,주식회사 파스토,경기도,경기도,"경기도 용인시 처인구 백암면 원설로 691, 지하2층",경기 용인시 처인구 백암면 원설로 691,37.1417537518852,127.40873275269,3462.3,3462300.0,346230.0,Mixed,High-Confidence (Kakao)
WH_04781,주식회사 휴먼이음 일죽센터,경기도,경기도,"경기도 안성시 일죽면 사실로 161-41, 일죽냉동 3층",경기 안성시 일죽면 사실로 161-41,37.126729118121,127.43034398687,2826.3,2826300.0,282630.0,Mixed,High-Confidence (Kakao)
WH_04782,주식회사 세하에프에스,경상남도,경상남도,경상남도 함양군 수동면 산업단지길 180,경남 함양군 수동면 산업단지길 180,35.5487390034,127.800526902065,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
WH_04783,동원로엑스(주) 부발센터,경기도,경기도,경기도 이천시 부발읍 중부대로1928번길 20,경기 이천시 부발읍 중부대로1928번길 20,37.2903940266737,127.520140496183,1000.0,1000000.0,100000.0,Mixed,High-Confidence (Kakao)
