hub_id,month,average_inventory_tons,holding_cost_usd
WH_1598,2023-07,455.03,13613.34
WH_1598,2023-08,326.53,19200.68
WH_1598,2023-09,138.1,12382.95
WH_1598,2023-10,300.74,7103.24
WH_1598,2023-11,156.86,12468.87
WH_1598,2023-12,436.16,10130.24
WH_1599,2023-01,125.69,5454.93
WH_1599,2023-02,443.45,9011.82
WH_1599,2023-03,390.6,19949.86
WH_1599,2023-04,380.5,9326.59
WH_1599,2023-05,495.81,16985.65
WH_1599,2023-06,397.47,19177.18
WH_1599,2023-07,284.12,8532.19
WH_1599,2023-08,131.7,6062.55
WH_1599,2023-09,132.14,9739.83
WH_1599,2023-10,312.36,12748.58
WH_1599,2023-11,265.65,13737.42
WH_1599,2023-12,297.46,13337.54
WH_1600,2023-01,160.05,6620.61
WH_1600,2023-02,113.3,12938.27
WH_1600,2023-03,428.77,16556.4
WH_1600,2023-04,388.5,16950.86
WH_1600,2023-05,343.93,5793.36
WH_1600,2023-06,112.49,5616.28
WH_1600,2023-07,274.95,14471.79
WH_1600,2023-08,151.45,5621.44
WH_1600,2023-09,236.7,9656.82
WH_1600,2023-10,338.13,15578.04
WH_1600,2023-11,216.22,15651.0
WH_1600,2023-12,125.26,10219.75
WH_1601,2023-01,202.06,18597.46
WH_1601,2023-02,111.3,10402.79
WH_1601,2023-03,379.57,6437.28
WH_1601,2023-04,275.37,8699.28
WH_1601,2023-05,161.13,10424.28
WH_1601,2023-06,185.1,6615.72
WH_1601,2023-07,119.47,11376.39
WH_1601,2023-08,471.67,10750.57
WH_1601,2023-09,248.94,14144.69
WH_1601,2023-10,347.73,6656.94
WH_1601,2023-11,179.71,14493.83
WH_1601,2023-12,162.87,14219.69
WH_1602,2023-01,388.87,13044.99
WH_1602,2023-02,483.17,8713.37
WH_1602,2023-03,347.61,17567.04
WH_1602,2023-04,380.38,8351.96
WH_1602,2023-05,437.43,5846.99
WH_1602,2023-06,394.59,18064.49
WH_1602,2023-07,155.14,6403.11
WH_1602,2023-08,476.06,18625.52
WH_1602,2023-09,174.68,11107.96
WH_1602,2023-10,418.85,12302.93
WH_1602,2023-11,303.49,16674.05
WH_1602,2023-12,453.05,16510.51
WH_1603,2023-01,378.98,16469.89
WH_1603,2023-02,113.6,12368.41
WH_1603,2023-03,150.44,7645.07
WH_1603,2023-04,166.75,13104.76
WH_1603,2023-05,161.89,18020.21
WH_1603,2023-06,166.07,13949.35
WH_1603,2023-07,234.19,19516.78
WH_1603,2023-08,465.19,11433.58
WH_1603,2023-09,480.37,10569.23
WH_1603,2023-10,337.89,15221.19
WH_1603,2023-11,230.66,10725.76
WH_1603,2023-12,152.57,14737.64
WH_1604,2023-01,251.96,10805.09
WH_1604,2023-02,343.83,17705.82
WH_1604,2023-03,291.83,15542.55
WH_1604,2023-04,446.98,15686.73
WH_1604,2023-05,475.42,14498.07
WH_1604,2023-06,239.76,13089.24
WH_1604,2023-07,289.35,6811.08
WH_1604,2023-08,217.73,15669.25
WH_1604,2023-09,181.23,18812.36
WH_1604,2023-10,169.1,15766.47
WH_1604,2023-11,413.82,15728.42
WH_1604,2023-12,370.88,13648.04
WH_1605,2023-01,429.03,19883.96
WH_1605,2023-02,192.39,14991.79
WH_1605,2023-03,103.63,16792.68
WH_1605,2023-04,214.94,5034.65
WH_1605,2023-05,138.06,8114.45
WH_1605,2023-06,413.27,12398.31
WH_1605,2023-07,158.94,7161.9
WH_1605,2023-08,464.95,12213.99
WH_1605,2023-09,310.58,12691.64
WH_1605,2023-10,232.09,14666.64
WH_1605,2023-11,410.28,7103.67
WH_1605,2023-12,152.64,17917.67
WH_1606,2023-01,179.62,10125.11
WH_1606,2023-02,257.42,19284.61
WH_1606,2023-03,313.72,17753.82
WH_1606,2023-04,301.05,17955.17
WH_1606,2023-05,427.34,10637.95
WH_1606,2023-06,348.72,16769.37
WH_1606,2023-07,151.71,14874.4
WH_1606,2023-08,196.2,15209.29
WH_1606,2023-09,300.04,13426.56
WH_1606,2023-10,384.47,7719.95
WH_1606,2023-11,426.85,5164.05
WH_1606,2023-12,100.29,9063.44
WH_1607,2023-01,493.57,13114.56
WH_1607,2023-02,446.26,17432.81
WH_1607,2023-03,416.45,7586.69
WH_1607,2023-04,211.85,11608.44
WH_1607,2023-05,202.52,11777.51
WH_1607,2023-06,430.74,17335.77
WH_1607,2023-07,376.1,17361.5
WH_1607,2023-08,229.89,8563.85
WH_1607,2023-09,475.95,10110.45
WH_1607,2023-10,165.5,12273.71
WH_1607,2023-11,251.58,15126.25
WH_1607,2023-12,368.32,10382.81
WH_1608,2023-01,318.88,18920.06
WH_1608,2023-02,114.23,5931.11
WH_1608,2023-03,159.53,8142.01
WH_1608,2023-04,413.67,16604.33
WH_1608,2023-05,466.24,7779.03
WH_1608,2023-06,209.54,6690.88
WH_1608,2023-07,252.35,6982.34
WH_1608,2023-08,428.95,13871.82
WH_1608,2023-09,132.3,17111.54
WH_1608,2023-10,482.85,5840.2
WH_1608,2023-11,313.56,15556.3
WH_1608,2023-12,432.37,15710.75
WH_1609,2023-01,309.98,6164.74
WH_1609,2023-02,122.76,6474.85
WH_1609,2023-03,242.9,13152.09
WH_1609,2023-04,371.85,19925.84
WH_1609,2023-05,303.25,12035.36
WH_1609,2023-06,449.49,13633.73
WH_1609,2023-07,154.0,8541.88
WH_1609,2023-08,103.3,18511.58
WH_1609,2023-09,390.32,11015.66
WH_1609,2023-10,259.24,19489.94
WH_1609,2023-11,333.27,5979.79
WH_1609,2023-12,282.55,6677.25
WH_1610,2023-01,481.7,15602.88
WH_1610,2023-02,222.51,5802.5
WH_1610,2023-03,330.77,13574.29
WH_1610,2023-04,150.85,14397.37
WH_1610,2023-05,334.34,9129.9
WH_1610,2023-06,205.11,7287.54
WH_1610,2023-07,366.87,18295.09
WH_1610,2023-08,438.26,19682.22
WH_1610,2023-09,498.76,14053.97
WH_1610,2023-10,156.4,12469.89
WH_1610,2023-11,310.73,6329.89
WH_1610,2023-12,232.8,9101.44
WH_1611,2023-01,443.44,15654.73
WH_1611,2023-02,228.3,6672.98
WH_1611,2023-03,370.05,16553.3
WH_1611,2023-04,178.96,17721.09
WH_1611,2023-05,446.26,9828.49
WH_1611,2023-06,147.79,11735.59
WH_1611,2023-07,186.27,7038.51
WH_1611,2023-08,100.94,11504.53
WH_1611,2023-09,217.94,11344.86
WH_1611,2023-10,133.45,19958.61
WH_1611,2023-11,287.81,11942.21
WH_1611,2023-12,490.37,9584.71
WH_1612,2023-01,428.9,10313.91
WH_1612,2023-02,214.65,11422.43
WH_1612,2023-03,477.72,5466.88
WH_1612,2023-04,384.99,5319.09
WH_1612,2023-05,497.21,10714.93
WH_1612,2023-06,382.66,9750.31
WH_1612,2023-07,424.46,5178.87
WH_1612,2023-08,395.77,9217.73
WH_1612,2023-09,491.72,5076.54
WH_1612,2023-10,366.55,10577.21
WH_1612,2023-11,294.82,17992.67
WH_1612,2023-12,235.85,14786.0
WH_1613,2023-01,114.95,16087.95
WH_1613,2023-02,423.88,19873.25
WH_1613,2023-03,123.88,19497.8
WH_1613,2023-04,408.32,8371.96
WH_1613,2023-05,354.56,9893.04
WH_1613,2023-06,264.36,7329.01
WH_1613,2023-07,361.82,10097.28
WH_1613,2023-08,119.32,19271.83
WH_1613,2023-09,430.0,16027.57
WH_1613,2023-10,131.19,8032.61
WH_1613,2023-11,146.25,16703.65
WH_1613,2023-12,311.94,18839.56
WH_1614,2023-01,184.55,11964.59
WH_1614,2023-02,293.02,16626.82
WH_1614,2023-03,409.58,18075.65
WH_1614,2023-04,403.0,11698.97
WH_1614,2023-05,134.75,18402.65
WH_1614,2023-06,312.84,7910.09
WH_1614,2023-07,156.68,10266.88
WH_1614,2023-08,462.53,11778.37
WH_1614,2023-09,134.74,10067.15
WH_1614,2023-10,227.1,17010.77
WH_1614,2023-11,231.15,13267.88
WH_1614,2023-12,247.22,9485.28
WH_1615,2023-01,163.98,17759.17
WH_1615,2023-02,470.64,5284.21
WH_1615,2023-03,370.81,18691.57
WH_1615,2023-04,206.37,17630.47
WH_1615,2023-05,267.74,17262.03
WH_1615,2023-06,162.08,16750.16
WH_1615,2023-07,315.38,7264.43
WH_1615,2023-08,450.8,11324.82
WH_1615,2023-09,477.94,11143.49
WH_1615,2023-10,188.92,8704.6
WH_1615,2023-11,117.6,19783.52
WH_1615,2023-12,117.39,5993.17
WH_1616,2023-01,458.91,12640.23
WH_1616,2023-02,339.47,8352.75
WH_1616,2023-03,481.32,8680.73
WH_1616,2023-04,225.05,5135.16
WH_1616,2023-05,428.75,9092.87
WH_1616,2023-06,315.27,18669.7
WH_1616,2023-07,262.68,5881.99
WH_1616,2023-08,473.51,8380.78
WH_1616,2023-09,338.95,17966.72
WH_1616,2023-10,309.27,13653.61
WH_1616,2023-11,249.12,12257.75
WH_1616,2023-12,455.79,15455.6
WH_1617,2023-01,110.06,18052.38
WH_1617,2023-02,210.62,17600.63
WH_1617,2023-03,460.27,11590.07
WH_1617,2023-04,268.24,15012.34
WH_1617,2023-05,126.46,18356.52
WH_1617,2023-06,298.41,14645.19
WH_1617,2023-07,461.74,18144.41
WH_1617,2023-08,312.47,10168.0
WH_1617,2023-09,299.68,18221.73
WH_1617,2023-10,478.74,18118.42
WH_1617,2023-11,318.98,15573.89
WH_1617,2023-12,184.86,12716.11
WH_1618,2023-01,406.27,6439.56
WH_1618,2023-02,259.56,17759.55
WH_1618,2023-03,402.46,6174.83
WH_1618,2023-04,203.93,12613.97
WH_1618,2023-05,329.83,16754.83
WH_1618,2023-06,149.28,8910.93
WH_1618,2023-07,164.8,17335.0
WH_1618,2023-08,475.65,10805.96
WH_1618,2023-09,309.93,19981.67
WH_1618,2023-10,406.42,8585.03
WH_1618,2023-11,339.21,19007.9
WH_1618,2023-12,334.55,14829.91
WH_1619,2023-01,476.44,13285.73
WH_1619,2023-02,136.13,11264.94
WH_1619,2023-03,457.34,12091.03
WH_1619,2023-04,331.97,8155.91
WH_1619,2023-05,236.39,6475.21
WH_1619,2023-06,267.35,16111.38
WH_1619,2023-07,200.69,7681.0
WH_1619,2023-08,346.06,18576.65
WH_1619,2023-09,279.13,10234.75
WH_1619,2023-10,415.63,8461.97
WH_1619,2023-11,466.58,15725.69
WH_1619,2023-12,439.07,10438.75
WH_1620,2023-01,180.2,11661.17
WH_1620,2023-02,109.79,9412.53
WH_1620,2023-03,293.82,14528.29
WH_1620,2023-04,439.83,5170.45
WH_1620,2023-05,424.36,17166.91
WH_1620,2023-06,290.3,8039.62
WH_1620,2023-07,296.12,14105.04
WH_1620,2023-08,200.83,16778.24
WH_1620,2023-09,488.54,16450.85
WH_1620,2023-10,267.13,18933.34
WH_1620,2023-11,454.88,16259.87
WH_1620,2023-12,145.05,17547.94
WH_1621,2023-01,415.86,7254.03
WH_1621,2023-02,226.45,10710.56
WH_1621,2023-03,406.06,17753.21
WH_1621,2023-04,420.41,8184.8
WH_1621,2023-05,476.3,6940.86
WH_1621,2023-06,468.45,19721.98
WH_1621,2023-07,312.23,11738.23
WH_1621,2023-08,314.73,7806.52
WH_1621,2023-09,404.34,18024.48
WH_1621,2023-10,361.07,12244.42
WH_1621,2023-11,341.16,12424.19
WH_1621,2023-12,372.3,7710.67
WH_1622,2023-01,480.47,5623.75
WH_1622,2023-02,385.8,13291.98
WH_1622,2023-03,265.54,5697.69
WH_1622,2023-04,249.25,18090.91
WH_1622,2023-05,307.44,9800.37
WH_1622,2023-06,154.12,7558.3
WH_1622,2023-07,484.98,9484.82
WH_1622,2023-08,495.78,19507.53
WH_1622,2023-09,101.67,10963.02
WH_1622,2023-10,348.5,13648.24
WH_1622,2023-11,192.33,14355.57
WH_1622,2023-12,422.38,13529.43
WH_1623,2023-01,259.24,9051.29
WH_1623,2023-02,457.29,13965.42
WH_1623,2023-03,426.75,8527.18
WH_1623,2023-04,170.11,8018.05
WH_1623,2023-05,494.45,19469.01
WH_1623,2023-06,412.36,9850.95
WH_1623,2023-07,352.05,11425.45
WH_1623,2023-08,157.46,16606.48
WH_1623,2023-09,175.8,19065.98
WH_1623,2023-10,487.24,5804.39
WH_1623,2023-11,177.23,15567.31
WH_1623,2023-12,188.09,14978.42
WH_1624,2023-01,476.41,17818.94
WH_1624,2023-02,320.9,14741.15
WH_1624,2023-03,297.82,5664.59
WH_1624,2023-04,345.11,11960.74
WH_1624,2023-05,499.17,5521.9
WH_1624,2023-06,248.73,10961.32
WH_1624,2023-07,298.86,6084.07
WH_1624,2023-08,479.94,17032.68
WH_1624,2023-09,361.62,11403.52
WH_1624,2023-10,280.22,8255.85
WH_1624,2023-11,183.58,9354.18
WH_1624,2023-12,397.89,5234.68
WH_1625,2023-01,330.54,14138.82
WH_1625,2023-02,490.79,18173.26
WH_1625,2023-03,382.79,17407.97
WH_1625,2023-04,468.14,10395.75
WH_1625,2023-05,348.08,6040.06
WH_1625,2023-06,187.61,5636.72
WH_1625,2023-07,333.51,13809.82
WH_1625,2023-08,499.98,11813.83
WH_1625,2023-09,135.04,13657.95
WH_1625,2023-10,315.93,12775.26
WH_1625,2023-11,429.06,8418.87
WH_1625,2023-12,407.53,15539.4
WH_1626,2023-01,445.79,12310.22
WH_1626,2023-02,337.4,13049.59
WH_1626,2023-03,368.06,6861.12
WH_1626,2023-04,486.13,11815.29
WH_1626,2023-05,427.77,15087.65
WH_1626,2023-06,326.31,8544.08
WH_1626,2023-07,442.9,6096.09
WH_1626,2023-08,247.26,18681.82
WH_1626,2023-09,320.92,11699.6
WH_1626,2023-10,316.01,11405.82
WH_1626,2023-11,251.38,14589.23
WH_1626,2023-12,108.58,8159.84
WH_1627,2023-01,250.41,16963.23
WH_1627,2023-02,256.65,6384.7
WH_1627,2023-03,232.12,19441.0
WH_1627,2023-04,250.41,16689.68
WH_1627,2023-05,457.77,16742.86
WH_1627,2023-06,465.09,14029.6
WH_1627,2023-07,289.48,8933.44
WH_1627,2023-08,386.59,12731.17
WH_1627,2023-09,315.92,12060.12
WH_1627,2023-10,262.91,12873.86
WH_1627,2023-11,376.33,13797.57
WH_1627,2023-12,337.08,8684.52
WH_1628,2023-01,282.45,16889.32
WH_1628,2023-02,295.62,7841.61
WH_1628,2023-03,251.09,5976.15
WH_1628,2023-04,431.26,10765.68
WH_1628,2023-05,231.09,12270.92
WH_1628,2023-06,441.9,13913.79
WH_1628,2023-07,289.75,8120.85
WH_1628,2023-08,237.8,18915.33
WH_1628,2023-09,484.22,10364.04
WH_1628,2023-10,451.41,8094.48
WH_1628,2023-11,345.34,15663.9
WH_1628,2023-12,287.27,15687.02
WH_1629,2023-01,114.73,10527.63
WH_1629,2023-02,217.18,12643.02
WH_1629,2023-03,390.83,8172.47
WH_1629,2023-04,265.97,15935.35
WH_1629,2023-05,119.45,11371.98
WH_1629,2023-06,324.52,9287.49
WH_1629,2023-07,446.33,5400.45
WH_1629,2023-08,341.01,6343.32
WH_1629,2023-09,458.76,9244.8
WH_1629,2023-10,132.0,17526.01
WH_1629,2023-11,216.9,12431.64
WH_1629,2023-12,183.14,13492.37
WH_1630,2023-01,327.55,14752.01
WH_1630,2023-02,412.51,15672.25
WH_1630,2023-03,176.54,18208.68
WH_1630,2023-04,449.2,13494.56
WH_1630,2023-05,200.92,18122.05
WH_1630,2023-06,299.6,11822.03
WH_1630,2023-07,154.84,15881.58
WH_1630,2023-08,448.97,5750.03
WH_1630,2023-09,345.04,17126.17
WH_1630,2023-10,276.2,16758.96
WH_1630,2023-11,332.43,13011.93
WH_1630,2023-12,450.31,12902.08
WH_1631,2023-01,476.23,7171.42
WH_1631,2023-02,352.18,18620.22
WH_1631,2023-03,152.65,9854.7
WH_1631,2023-04,224.5,5053.44
WH_1631,2023-05,435.48,10354.56
WH_1631,2023-06,170.81,19532.47
WH_1631,2023-07,487.4,18999.34
WH_1631,2023-08,113.44,14372.43
WH_1631,2023-09,126.35,8677.29
WH_1631,2023-10,287.69,10024.96
WH_1631,2023-11,321.9,13633.42
WH_1631,2023-12,246.56,8807.5
WH_1632,2023-01,284.15,13556.5
WH_1632,2023-02,491.39,10760.95
WH_1632,2023-03,353.92,14665.49
WH_1632,2023-04,189.5,15208.94
WH_1632,2023-05,262.37,12759.83
WH_1632,2023-06,326.86,7992.09
WH_1632,2023-07,416.28,13450.79
WH_1632,2023-08,370.7,7905.26
WH_1632,2023-09,188.66,19220.78
WH_1632,2023-10,296.76,10468.68
WH_1632,2023-11,261.12,17764.41
WH_1632,2023-12,478.79,9350.92
WH_1633,2023-01,251.87,16102.12
WH_1633,2023-02,437.1,6296.77
WH_1633,2023-03,337.22,5543.0
WH_1633,2023-04,255.05,5761.25
WH_1633,2023-05,148.79,10820.34
WH_1633,2023-06,105.45,5859.04
WH_1633,2023-07,451.88,16410.25
WH_1633,2023-08,487.17,6916.24
WH_1633,2023-09,260.43,9054.68
WH_1633,2023-10,361.45,6861.04
WH_1633,2023-11,453.14,5982.36
WH_1633,2023-12,305.57,19659.01
WH_1634,2023-01,325.59,9147.84
WH_1634,2023-02,169.32,17222.39
WH_1634,2023-03,383.22,13494.65
WH_1634,2023-04,441.26,14829.17
WH_1634,2023-05,107.31,18138.61
WH_1634,2023-06,416.96,14978.05
WH_1634,2023-07,381.21,14908.54
WH_1634,2023-08,417.99,16156.79
WH_1634,2023-09,248.0,17610.41
WH_1634,2023-10,238.39,6354.3
WH_1634,2023-11,227.86,17358.3
WH_1634,2023-12,312.78,19702.94
WH_1635,2023-01,265.49,12454.19
WH_1635,2023-02,468.91,9493.62
WH_1635,2023-03,163.22,17398.14
WH_1635,2023-04,167.31,19021.59
WH_1635,2023-05,485.84,9622.0
WH_1635,2023-06,146.7,12509.74
WH_1635,2023-07,229.16,17711.37
WH_1635,2023-08,474.79,11400.61
WH_1635,2023-09,434.44,17336.54
WH_1635,2023-10,294.86,11135.44
WH_1635,2023-11,170.4,5105.25
WH_1635,2023-12,408.22,8547.68
WH_1636,2023-01,407.5,7759.15
WH_1636,2023-02,357.97,9158.86
WH_1636,2023-03,300.57,11964.11
WH_1636,2023-04,480.81,10794.91
WH_1636,2023-05,298.82,18153.76
WH_1636,2023-06,325.35,18707.13
WH_1636,2023-07,134.6,5607.05
WH_1636,2023-08,342.66,6263.65
WH_1636,2023-09,436.26,5652.87
WH_1636,2023-10,475.19,15132.97
WH_1636,2023-11,216.84,9091.12
WH_1636,2023-12,405.31,13353.05
WH_1637,2023-01,181.35,15177.11
WH_1637,2023-02,264.73,6388.94
WH_1637,2023-03,381.31,12691.1
WH_1637,2023-04,361.15,12991.61
WH_1637,2023-05,485.01,12346.33
WH_1637,2023-06,328.22,11728.62
WH_1637,2023-07,184.66,7917.08
WH_1637,2023-08,479.92,13226.6
WH_1637,2023-09,445.57,18455.82
WH_1637,2023-10,452.13,19702.87
WH_1637,2023-11,195.12,10224.7
WH_1637,2023-12,167.84,16910.47
WH_1638,2023-01,371.4,9828.54
WH_1638,2023-02,248.48,7255.49
WH_1638,2023-03,205.24,16186.21
WH_1638,2023-04,247.85,16338.37
WH_1638,2023-05,271.19,18050.73
WH_1638,2023-06,417.48,15804.94
WH_1638,2023-07,142.9,8678.1
WH_1638,2023-08,407.14,17067.1
WH_1638,2023-09,197.24,13456.0
WH_1638,2023-10,446.5,15705.64
WH_1638,2023-11,199.57,14937.41
WH_1638,2023-12,267.09,17543.86
WH_1639,2023-01,412.4,5397.31
WH_1639,2023-02,177.46,6024.42
WH_1639,2023-03,143.38,14598.82
WH_1639,2023-04,306.58,14904.08
WH_1639,2023-05,325.64,7849.41
WH_1639,2023-06,369.18,15493.05
WH_1639,2023-07,404.94,19470.8
WH_1639,2023-08,300.17,7144.22
WH_1639,2023-09,444.37,8317.43
WH_1639,2023-10,435.22,13705.83
WH_1639,2023-11,356.09,10309.31
WH_1639,2023-12,236.51,6166.5
WH_1640,2023-01,490.31,14947.06
WH_1640,2023-02,277.67,9406.89
WH_1640,2023-03,109.99,12079.02
WH_1640,2023-04,381.69,11599.15
WH_1640,2023-05,308.95,12900.09
WH_1640,2023-06,223.63,19074.48
WH_1640,2023-07,455.52,19707.5
WH_1640,2023-08,112.97,18563.86
WH_1640,2023-09,435.29,7890.45
WH_1640,2023-10,141.71,6700.38
WH_1640,2023-11,305.41,15408.33
WH_1640,2023-12,205.27,10262.01
WH_1641,2023-01,396.11,7195.09
WH_1641,2023-02,139.55,14966.37
WH_1641,2023-03,328.57,19150.47
WH_1641,2023-04,391.51,18864.44
WH_1641,2023-05,133.31,11089.17
WH_1641,2023-06,276.15,13080.76
WH_1641,2023-07,201.93,14891.26
WH_1641,2023-08,299.12,5866.74
WH_1641,2023-09,402.23,13498.66
WH_1641,2023-10,161.66,15504.55
WH_1641,2023-11,116.11,6459.0
WH_1641,2023-12,480.41,15731.64
WH_1642,2023-01,298.67,8905.91
WH_1642,2023-02,311.01,7550.3
WH_1642,2023-03,217.77,7646.39
WH_1642,2023-04,237.36,7522.23
WH_1642,2023-05,264.2,18613.62
WH_1642,2023-06,158.22,6528.46
WH_1642,2023-07,310.78,15497.21
WH_1642,2023-08,464.27,11947.2
WH_1642,2023-09,485.87,13093.55
WH_1642,2023-10,102.6,19829.35
WH_1642,2023-11,217.76,11785.22
WH_1642,2023-12,300.01,17086.0
WH_1643,2023-01,115.91,13055.18
WH_1643,2023-02,440.07,12459.11
WH_1643,2023-03,459.66,13687.19
WH_1643,2023-04,440.75,13813.24
WH_1643,2023-05,308.9,15388.13
WH_1643,2023-06,207.63,7729.92
WH_1643,2023-07,100.36,18345.65
WH_1643,2023-08,409.55,5283.44
WH_1643,2023-09,334.64,12103.76
WH_1643,2023-10,467.89,6683.04
WH_1643,2023-11,394.86,12719.01
WH_1643,2023-12,339.87,5166.68
WH_1644,2023-01,474.92,8748.5
WH_1644,2023-02,450.3,13398.61
WH_1644,2023-03,166.67,13954.22
WH_1644,2023-04,174.11,8132.95
WH_1644,2023-05,158.45,16727.21
WH_1644,2023-06,446.18,7171.37
WH_1644,2023-07,469.27,11920.07
WH_1644,2023-08,137.75,10284.54
WH_1644,2023-09,344.08,11811.89
WH_1644,2023-10,266.34,12710.62
WH_1644,2023-11,438.02,19899.66
WH_1644,2023-12,315.07,7805.49
WH_1645,2023-01,188.03,17128.29
WH_1645,2023-02,437.47,17715.05
WH_1645,2023-03,298.52,6821.53
WH_1645,2023-04,396.36,16854.16
WH_1645,2023-05,252.56,10437.15
WH_1645,2023-06,349.4,14052.51
WH_1645,2023-07,404.88,7754.68
WH_1645,2023-08,476.59,11814.91
WH_1645,2023-09,311.68,5646.75
WH_1645,2023-10,316.66,16178.96
WH_1645,2023-11,418.09,10749.08
WH_1645,2023-12,473.7,6059.42
WH_1646,2023-01,128.7,15049.46
WH_1646,2023-02,295.12,11436.86
WH_1646,2023-03,376.8,5638.66
WH_1646,2023-04,118.64,12253.01
WH_1646,2023-05,255.03,9219.91
WH_1646,2023-06,316.33,7618.83
WH_1646,2023-07,151.85,17663.73
WH_1646,2023-08,304.83,9774.73
WH_1646,2023-09,322.82,16629.18
WH_1646,2023-10,415.61,12732.37
WH_1646,2023-11,159.48,15289.75
WH_1646,2023-12,453.67,19196.98
WH_1647,2023-01,425.69,11029.15
WH_1647,2023-02,489.43,16016.71
WH_1647,2023-03,111.03,17723.27
WH_1647,2023-04,403.22,13438.46
WH_1647,2023-05,425.41,5619.21
WH_1647,2023-06,247.59,19558.52
WH_1647,2023-07,444.37,9490.67
WH_1647,2023-08,428.14,17827.55
WH_1647,2023-09,242.85,12426.99
WH_1647,2023-10,392.81,10142.34
WH_1647,2023-11,223.91,17673.19
WH_1647,2023-12,207.44,16736.21
WH_1648,2023-01,304.61,13445.97
WH_1648,2023-02,167.55,6302.56
WH_1648,2023-03,370.33,7380.8
WH_1648,2023-04,170.0,19378.98
WH_1648,2023-05,186.93,5004.57
WH_1648,2023-06,151.19,15278.27
WH_1648,2023-07,107.88,19728.73
WH_1648,2023-08,178.99,16083.1
WH_1648,2023-09,249.4,10544.63
WH_1648,2023-10,474.43,18976.61
WH_1648,2023-11,391.18,11153.34
WH_1648,2023-12,348.12,6155.37
WH_1649,2023-01,144.93,17297.5
WH_1649,2023-02,145.16,14267.56
WH_1649,2023-03,266.85,16934.02
WH_1649,2023-04,341.18,5669.31
WH_1649,2023-05,268.23,5816.2
WH_1649,2023-06,213.24,8338.85
WH_1649,2023-07,299.99,16662.56
WH_1649,2023-08,405.73,13177.2
WH_1649,2023-09,451.15,13293.15
WH_1649,2023-10,456.88,19232.01
WH_1649,2023-11,417.91,12077.79
WH_1649,2023-12,436.15,11455.07
WH_1650,2023-01,235.88,7860.15
WH_1650,2023-02,490.2,12086.78
WH_1650,2023-03,132.16,12515.4
WH_1650,2023-04,129.32,14721.51
WH_1650,2023-05,274.76,18417.35
WH_1650,2023-06,445.48,12403.23
WH_1650,2023-07,128.23,9876.33
WH_1650,2023-08,140.97,7359.64
WH_1650,2023-09,255.83,13350.19
WH_1650,2023-10,249.44,13994.05
WH_1650,2023-11,357.45,8527.67
WH_1650,2023-12,173.53,15641.13
WH_1651,2023-01,468.16,12646.11
WH_1651,2023-02,317.89,15279.12
WH_1651,2023-03,146.09,12484.8
WH_1651,2023-04,196.23,9707.21
WH_1651,2023-05,333.9,11114.58
WH_1651,2023-06,353.94,8372.45
WH_1651,2023-07,482.87,8075.68
WH_1651,2023-08,357.87,15312.05
WH_1651,2023-09,133.9,15808.59
WH_1651,2023-10,262.05,7997.7
WH_1651,2023-11,294.38,17946.27
WH_1651,2023-12,393.43,7850.29
WH_1652,2023-01,483.54,12229.8
WH_1652,2023-02,452.64,17846.31
WH_1652,2023-03,307.72,18513.16
WH_1652,2023-04,362.72,7910.92
WH_1652,2023-05,434.1,7692.83
WH_1652,2023-06,204.56,10166.01
WH_1652,2023-07,138.08,14348.92
WH_1652,2023-08,473.98,7480.75
WH_1652,2023-09,235.49,9915.3
WH_1652,2023-10,122.28,19720.66
WH_1652,2023-11,155.63,15776.5
WH_1652,2023-12,263.52,11622.4
WH_1653,2023-01,315.93,16213.0
WH_1653,2023-02,180.57,17675.31
WH_1653,2023-03,305.07,5675.32
WH_1653,2023-04,141.56,15436.08
WH_1653,2023-05,153.09,15865.52
WH_1653,2023-06,155.77,6310.18
WH_1653,2023-07,382.42,7736.66
WH_1653,2023-08,337.89,19758.53
WH_1653,2023-09,359.73,18987.33
WH_1653,2023-10,379.05,13736.09
WH_1653,2023-11,232.4,10450.32
WH_1653,2023-12,463.28,14811.3
WH_1654,2023-01,376.72,10897.43
WH_1654,2023-02,462.27,14643.31
WH_1654,2023-03,163.67,13984.91
WH_1654,2023-04,183.68,8645.67
WH_1654,2023-05,388.86,8871.77
WH_1654,2023-06,308.93,8393.78
WH_1654,2023-07,400.57,8320.63
WH_1654,2023-08,186.15,13878.74
WH_1654,2023-09,336.96,8773.75
WH_1654,2023-10,379.0,7605.32
WH_1654,2023-11,420.46,17368.51
WH_1654,2023-12,102.14,9920.81
WH_1655,2023-01,137.29,17203.71
WH_1655,2023-02,305.14,10388.5
WH_1655,2023-03,114.45,13498.37
WH_1655,2023-04,109.23,5908.16
WH_1655,2023-05,316.33,12192.93
WH_1655,2023-06,110.52,15000.82
WH_1655,2023-07,303.49,5432.04
WH_1655,2023-08,306.92,10029.13
WH_1655,2023-09,359.68,6381.56
WH_1655,2023-10,354.22,10486.68
WH_1655,2023-11,431.27,10038.96
WH_1655,2023-12,121.59,9712.46
WH_1656,2023-01,382.07,18473.26
WH_1656,2023-02,235.18,6670.49
WH_1656,2023-03,228.95,8128.36
WH_1656,2023-04,237.59,14187.84
WH_1656,2023-05,279.58,5024.24
WH_1656,2023-06,453.65,10336.24
WH_1656,2023-07,118.19,9770.47
WH_1656,2023-08,156.79,10344.55
