hub_id,peak_month,ot_hours,flex_cost_usd
WH_1047,2023-12,186.9,6486.48
WH_1048,2023-11,163.7,9211.08
WH_1048,2023-12,169.0,3972.39
WH_1049,2023-11,70.6,6212.75
WH_1049,2023-12,123.2,7493.41
WH_1050,2023-11,52.7,4765.91
WH_1050,2023-12,76.2,3755.83
WH_1051,2023-11,129.4,7230.98
WH_1051,2023-12,51.6,8086.04
WH_1052,2023-11,142.1,3084.35
WH_1052,2023-12,179.2,5716.96
WH_1053,2023-11,131.7,6106.69
WH_1053,2023-12,84.0,6059.57
WH_1054,2023-11,130.6,2869.1
WH_1054,2023-12,92.8,6377.3
WH_1055,2023-11,132.2,6922.51
WH_1055,2023-12,73.6,7512.29
WH_1056,2023-11,76.7,4543.56
WH_1056,2023-12,77.4,5307.71
WH_1057,2023-11,82.4,7203.56
WH_1057,2023-12,181.5,6510.15
WH_1058,2023-11,198.7,5621.07
WH_1058,2023-12,143.9,8628.39
WH_1059,2023-11,131.5,2824.29
WH_1059,2023-12,78.3,3101.14
WH_1060,2023-11,63.4,7176.17
WH_1060,2023-12,156.4,6270.19
WH_1061,2023-11,126.8,7935.55
WH_1061,2023-12,94.8,3633.34
WH_1062,2023-11,83.5,7570.65
WH_1062,2023-12,59.8,9273.14
WH_1063,2023-11,180.3,3987.52
WH_1063,2023-12,191.4,7062.65
WH_1064,2023-11,179.4,7503.09
WH_1064,2023-12,51.3,4303.43
WH_1065,2023-11,161.8,3015.3
WH_1065,2023-12,194.7,5080.29
WH_1066,2023-11,150.7,3103.87
WH_1066,2023-12,183.4,4134.47
WH_1067,2023-11,149.8,3672.12
WH_1067,2023-12,122.7,6144.02
WH_1068,2023-11,172.2,2529.71
WH_1068,2023-12,67.6,6282.25
WH_1069,2023-11,175.1,5961.89
WH_1069,2023-12,198.1,5872.21
WH_1070,2023-11,71.5,4442.11
WH_1070,2023-12,188.9,5473.69
WH_1071,2023-11,186.7,2144.92
WH_1071,2023-12,59.3,5697.96
WH_1072,2023-11,186.8,9168.65
WH_1072,2023-12,119.2,2775.88
WH_1073,2023-11,199.9,3715.8
WH_1073,2023-12,184.3,9988.42
WH_1074,2023-11,51.4,9469.18
WH_1074,2023-12,199.8,9625.27
WH_1075,2023-11,88.6,4334.55
WH_1075,2023-12,163.4,7620.86
WH_1076,2023-11,96.7,8467.27
WH_1076,2023-12,130.5,6680.82
WH_1077,2023-11,56.5,8220.05
WH_1077,2023-12,193.0,7525.37
WH_1078,2023-11,86.3,8462.67
WH_1078,2023-12,158.1,7210.19
WH_1079,2023-11,183.9,9037.29
WH_1079,2023-12,53.1,8501.92
WH_1080,2023-11,138.9,5203.32
WH_1080,2023-12,75.0,5824.48
WH_1081,2023-11,167.9,7070.3
WH_1081,2023-12,92.4,6140.56
WH_1082,2023-11,191.1,5680.55
WH_1082,2023-12,185.9,2380.92
WH_1083,2023-11,190.2,4867.92
WH_1083,2023-12,85.5,9357.92
WH_1084,2023-11,71.1,3155.96
WH_1084,2023-12,166.4,5031.29
WH_1085,2023-11,112.4,3843.75
WH_1085,2023-12,173.5,8889.33
WH_1086,2023-11,71.2,8667.28
WH_1086,2023-12,135.9,2616.76
WH_1087,2023-11,176.9,3338.03
WH_1087,2023-12,140.0,9053.78
WH_1088,2023-11,75.2,7227.56
WH_1088,2023-12,62.0,8289.94
WH_1089,2023-11,187.9,8795.78
WH_1089,2023-12,75.7,6413.76
WH_1090,2023-11,59.5,3165.34
WH_1090,2023-12,131.7,9339.86
WH_1091,2023-11,64.4,7099.7
WH_1091,2023-12,199.6,7690.97
WH_1092,2023-11,121.4,5712.15
WH_1092,2023-12,180.3,3042.62
WH_1093,2023-11,113.5,7491.67
WH_1093,2023-12,139.4,6278.75
WH_1094,2023-11,119.5,4016.05
WH_1094,2023-12,109.2,5187.92
WH_1095,2023-11,172.0,5873.0
WH_1095,2023-12,67.9,9116.99
WH_1096,2023-11,106.7,5945.91
WH_1096,2023-12,109.1,7511.48
WH_1097,2023-11,121.9,7046.32
WH_1097,2023-12,136.7,5248.94
WH_1098,2023-11,114.5,3643.38
WH_1098,2023-12,104.3,6332.37
WH_1099,2023-11,101.8,7021.74
WH_1099,2023-12,167.6,4717.68
WH_1100,2023-11,77.7,3513.0
WH_1100,2023-12,117.9,8366.57
WH_1101,2023-11,63.4,7019.37
WH_1101,2023-12,165.2,3533.85
WH_1102,2023-11,125.1,8366.38
WH_1102,2023-12,100.0,9746.49
WH_1103,2023-11,145.1,6300.4
WH_1103,2023-12,99.8,4364.04
WH_1104,2023-11,173.3,8022.86
WH_1104,2023-12,133.8,9752.58
WH_1105,2023-11,98.8,8035.99
WH_1105,2023-12,105.5,4409.34
WH_1106,2023-11,85.4,9245.18
WH_1106,2023-12,72.6,9901.56
WH_1107,2023-11,196.5,4825.65
WH_1107,2023-12,175.3,4176.33
WH_1108,2023-11,78.3,5607.62
WH_1108,2023-12,100.2,4364.22
WH_1109,2023-11,150.2,6313.11
WH_1109,2023-12,55.3,7212.59
WH_1110,2023-11,81.5,5875.05
WH_1110,2023-12,53.3,2675.74
WH_1111,2023-11,69.8,8631.43
WH_1111,2023-12,55.4,5019.6
WH_1112,2023-11,72.1,6394.39
WH_1112,2023-12,165.9,2734.17
WH_1113,2023-11,173.6,7792.16
WH_1113,2023-12,75.4,8128.35
WH_1114,2023-11,148.1,8866.54
WH_1114,2023-12,182.8,9229.64
WH_1115,2023-11,162.2,3275.21
WH_1115,2023-12,145.1,3364.22
WH_1116,2023-11,113.8,3816.05
WH_1116,2023-12,86.0,5415.36
WH_1117,2023-11,97.7,8874.78
WH_1117,2023-12,95.3,9166.16
WH_1118,2023-11,78.9,9014.43
WH_1118,2023-12,190.9,6645.82
WH_1119,2023-11,199.5,5784.73
WH_1119,2023-12,147.2,4246.25
WH_1120,2023-11,162.2,5747.45
WH_1120,2023-12,127.9,7945.23
WH_1121,2023-11,82.7,8496.65
WH_1121,2023-12,166.9,4783.55
WH_1122,2023-11,182.5,4509.69
WH_1122,2023-12,65.7,3755.73
WH_1123,2023-11,189.9,4190.82
WH_1123,2023-12,122.7,4329.67
WH_1124,2023-11,163.4,6863.16
WH_1124,2023-12,172.9,7490.58
WH_1125,2023-11,163.6,7714.27
WH_1125,2023-12,184.2,8872.76
WH_1126,2023-11,194.1,5934.72
WH_1126,2023-12,136.5,6307.68
WH_1127,2023-11,156.5,5284.41
WH_1127,2023-12,58.0,5671.2
WH_1128,2023-11,125.3,9740.74
WH_1128,2023-12,77.1,6430.1
WH_1129,2023-11,178.1,9065.43
WH_1129,2023-12,148.2,3554.03
WH_1130,2023-11,136.5,4884.08
WH_1130,2023-12,95.9,2557.09
WH_1131,2023-11,101.3,3915.46
WH_1131,2023-12,118.5,2476.38
WH_1132,2023-11,176.8,6375.84
WH_1132,2023-12,192.2,4472.64
WH_1133,2023-11,134.4,5206.11
WH_1133,2023-12,191.8,3804.22
WH_1134,2023-11,54.3,8884.68
WH_1134,2023-12,86.2,9876.08
WH_1135,2023-11,185.5,7885.93
WH_1135,2023-12,143.9,4694.67
WH_1136,2023-11,150.9,4416.46
WH_1136,2023-12,177.8,2407.88
WH_1137,2023-11,184.0,3702.01
WH_1137,2023-12,63.5,7316.67
WH_1138,2023-11,66.2,2769.03
WH_1138,2023-12,76.8,7435.46
WH_1139,2023-11,66.8,2686.0
WH_1139,2023-12,181.0,8564.3
WH_1140,2023-11,64.7,9009.27
WH_1140,2023-12,179.1,9759.53
WH_1141,2023-11,87.0,9234.33
WH_1141,2023-12,173.2,7370.22
WH_1142,2023-11,148.9,2228.76
WH_1142,2023-12,153.3,8304.1
WH_1143,2023-11,163.2,5605.38
WH_1143,2023-12,196.7,8416.06
WH_1144,2023-11,83.3,2727.19
WH_1144,2023-12,97.0,4427.09
WH_1145,2023-11,75.3,9902.24
WH_1145,2023-12,109.0,8559.6
WH_1146,2023-11,118.5,2198.14
WH_1146,2023-12,167.8,6299.89
WH_1147,2023-11,57.4,8579.27
WH_1147,2023-12,196.8,9690.91
WH_1148,2023-11,123.5,3580.82
WH_1148,2023-12,129.2,6167.49
WH_1149,2023-11,140.2,7349.06
WH_1149,2023-12,182.3,9059.95
WH_1150,2023-11,122.1,2658.29
WH_1150,2023-12,85.7,5393.62
WH_1151,2023-11,137.4,2027.74
WH_1151,2023-12,84.1,7442.4
WH_1152,2023-11,198.3,9562.12
WH_1152,2023-12,59.4,7665.97
WH_1153,2023-11,75.8,3779.41
WH_1153,2023-12,164.8,7863.2
WH_1154,2023-11,142.4,6223.52
WH_1154,2023-12,105.8,5959.14
WH_1155,2023-11,78.8,4808.14
WH_1155,2023-12,190.3,5907.99
WH_1156,2023-11,132.5,4282.38
WH_1156,2023-12,152.5,4625.2
WH_1157,2023-11,84.4,6897.2
WH_1157,2023-12,124.1,9798.38
WH_1158,2023-11,150.5,6556.48
WH_1158,2023-12,147.4,5620.38
WH_1159,2023-11,93.0,4255.91
WH_1159,2023-12,189.4,8432.42
WH_1160,2023-11,62.6,4344.51
WH_1160,2023-12,170.7,5461.11
WH_1161,2023-11,190.7,8212.93
WH_1161,2023-12,147.5,2667.88
WH_1162,2023-11,61.1,2880.02
WH_1162,2023-12,75.9,7158.7
WH_1163,2023-11,67.1,6982.28
WH_1163,2023-12,127.1,6830.56
WH_1164,2023-11,91.0,2915.2
WH_1164,2023-12,72.5,5648.71
WH_1165,2023-11,164.0,6215.53
WH_1165,2023-12,88.4,3803.06
WH_1166,2023-11,121.8,8660.1
WH_1166,2023-12,80.9,6034.28
WH_1167,2023-11,100.5,8991.04
WH_1167,2023-12,167.2,5019.34
WH_1168,2023-11,179.5,4220.42
WH_1168,2023-12,120.0,8856.36
WH_1169,2023-11,116.8,2595.9
WH_1169,2023-12,120.5,9475.39
WH_1170,2023-11,70.5,4808.88
WH_1170,2023-12,107.1,8399.63
WH_1171,2023-11,60.2,2643.68
WH_1171,2023-12,112.0,8553.56
WH_1172,2023-11,136.2,2299.1
WH_1172,2023-12,192.7,8240.22
WH_1173,2023-11,58.9,9849.41
WH_1173,2023-12,150.5,2163.09
WH_1174,2023-11,126.5,4732.23
WH_1174,2023-12,186.4,3271.55
WH_1175,2023-11,185.6,5414.81
WH_1175,2023-12,78.6,3623.92
WH_1176,2023-11,109.7,8122.41
WH_1176,2023-12,146.9,8255.52
WH_1177,2023-11,100.1,4537.46
WH_1177,2023-12,131.0,2313.63
WH_1178,2023-11,84.4,9213.65
WH_1178,2023-12,94.2,7025.82
WH_1179,2023-11,177.3,3634.43
WH_1179,2023-12,110.1,6759.76
WH_1180,2023-11,119.7,2892.75
WH_1180,2023-12,68.8,7582.05
WH_1181,2023-11,60.3,2745.43
WH_1181,2023-12,79.4,9327.4
WH_1182,2023-11,154.5,9964.21
WH_1182,2023-12,128.1,7533.35
WH_1183,2023-11,75.8,7883.46
WH_1183,2023-12,70.8,7850.72
WH_1184,2023-11,89.3,8562.89
WH_1184,2023-12,181.1,6107.4
WH_1185,2023-11,196.3,2987.96
WH_1185,2023-12,82.5,2722.11
WH_1186,2023-11,111.0,9279.57
WH_1186,2023-12,84.5,2790.73
WH_1187,2023-11,171.5,9599.2
WH_1187,2023-12,179.8,7854.51
WH_1188,2023-11,93.4,7996.07
WH_1188,2023-12,73.8,9260.49
WH_1189,2023-11,79.9,7104.24
WH_1189,2023-12,197.4,2489.83
WH_1190,2023-11,126.7,5315.61
WH_1190,2023-12,114.3,2761.04
WH_1191,2023-11,150.7,3825.48
WH_1191,2023-12,109.0,9396.06
WH_1192,2023-11,167.6,4125.31
WH_1192,2023-12,103.9,6785.57
WH_1193,2023-11,169.6,5705.4
WH_1193,2023-12,182.8,7014.33
WH_1194,2023-11,191.1,8073.14
WH_1194,2023-12,178.4,8359.36
WH_1195,2023-11,68.1,5090.69
WH_1195,2023-12,160.4,6819.08
WH_1196,2023-11,158.0,7001.7
WH_1196,2023-12,125.1,7273.51
WH_1197,2023-11,56.7,4774.56
WH_1197,2023-12,161.6,5320.52
WH_1198,2023-11,99.9,9482.23
WH_1198,2023-12,162.1,6909.19
WH_1199,2023-11,172.5,6049.89
WH_1199,2023-12,144.3,9462.86
WH_1200,2023-11,75.1,3310.04
WH_1200,2023-12,125.9,4693.3
WH_1201,2023-11,120.5,6913.93
WH_1201,2023-12,155.4,3040.09
WH_1202,2023-11,183.7,4405.65
WH_1202,2023-12,163.6,5191.7
WH_1203,2023-11,56.3,8328.47
WH_1203,2023-12,114.9,4969.9
WH_1204,2023-11,134.9,4877.52
WH_1204,2023-12,152.2,6556.13
WH_1205,2023-11,90.0,5353.04
WH_1205,2023-12,121.2,8303.27
WH_1206,2023-11,56.4,6817.99
WH_1206,2023-12,132.1,5960.23
WH_1207,2023-11,142.6,9210.57
WH_1207,2023-12,120.3,8090.54
WH_1208,2023-11,129.4,5799.15
WH_1208,2023-12,109.2,9942.28
WH_1209,2023-11,87.5,2255.48
WH_1209,2023-12,110.7,5614.53
WH_1210,2023-11,125.1,5537.79
WH_1210,2023-12,140.2,3361.15
WH_1211,2023-11,180.3,7664.25
WH_1211,2023-12,169.3,7210.65
WH_1212,2023-11,88.8,8261.74
WH_1212,2023-12,188.5,8830.37
WH_1213,2023-11,170.0,4328.68
WH_1213,2023-12,172.1,2621.58
WH_1214,2023-11,134.1,5942.41
WH_1214,2023-12,99.0,6243.38
WH_1215,2023-11,96.0,6958.42
WH_1215,2023-12,99.0,2967.05
WH_1216,2023-11,175.1,5107.61
WH_1216,2023-12,155.8,7169.46
WH_1217,2023-11,104.0,2643.37
WH_1217,2023-12,100.2,6844.48
WH_1218,2023-11,81.7,9951.33
WH_1218,2023-12,124.6,8213.06
WH_1219,2023-11,90.9,9305.58
WH_1219,2023-12,174.7,4578.24
WH_1220,2023-11,163.3,3428.97
WH_1220,2023-12,140.6,7311.75
WH_1221,2023-11,108.6,5267.35
WH_1221,2023-12,80.3,5900.66
WH_1222,2023-11,191.5,5289.71
WH_1222,2023-12,124.0,9493.3
WH_1223,2023-11,123.3,4917.08
WH_1223,2023-12,71.2,9327.93
WH_1224,2023-11,111.8,9496.45
WH_1224,2023-12,161.0,9231.86
WH_1225,2023-11,95.3,4018.96
WH_1225,2023-12,145.4,5116.31
WH_1226,2023-11,127.5,3931.11
WH_1226,2023-12,167.4,2591.29
WH_1227,2023-11,106.7,2570.29
WH_1227,2023-12,54.2,5866.97
WH_1228,2023-11,144.9,9188.49
WH_1228,2023-12,127.5,8110.21
WH_1229,2023-11,144.2,3995.38
WH_1229,2023-12,164.3,2164.7
WH_1230,2023-11,77.9,3355.2
WH_1230,2023-12,101.4,4481.16
WH_1231,2023-11,90.8,2154.46
WH_1231,2023-12,122.1,3621.55
WH_1232,2023-11,130.7,7899.07
WH_1232,2023-12,158.4,7049.92
WH_1233,2023-11,78.9,3880.41
WH_1233,2023-12,114.4,9991.67
WH_1234,2023-11,188.5,2595.1
WH_1234,2023-12,67.0,3711.87
WH_1235,2023-11,68.4,3469.62
WH_1235,2023-12,82.4,6187.05
WH_1236,2023-11,72.8,8678.65
WH_1236,2023-12,84.1,5394.8
WH_1237,2023-11,110.0,2625.4
WH_1237,2023-12,135.3,3581.82
WH_1238,2023-11,65.6,2141.8
WH_1238,2023-12,125.9,6040.35
WH_1239,2023-11,184.9,3377.55
WH_1239,2023-12,102.9,8693.57
WH_1240,2023-11,118.1,5054.11
WH_1240,2023-12,95.6,7080.71
WH_1241,2023-11,128.7,9376.9
WH_1241,2023-12,92.6,3199.05
WH_1242,2023-11,63.7,6160.89
WH_1242,2023-12,146.4,5873.95
WH_1243,2023-11,85.8,9012.43
WH_1243,2023-12,170.7,3506.61
WH_1244,2023-11,51.0,7737.22
WH_1244,2023-12,102.7,9720.63
WH_1245,2023-11,81.1,2081.08
WH_1245,2023-12,90.2,7144.67
WH_1246,2023-11,187.5,3266.26
WH_1246,2023-12,134.7,4473.47
WH_1247,2023-11,110.3,9618.57
WH_1247,2023-12,139.8,5239.55
WH_1248,2023-11,54.2,5097.96
WH_1248,2023-12,76.6,4950.96
WH_1249,2023-11,133.7,6165.05
WH_1249,2023-12,143.5,2370.19
WH_1250,2023-11,52.0,4439.76
WH_1250,2023-12,100.5,9718.94
WH_1251,2023-11,88.5,6199.8
WH_1251,2023-12,112.4,2456.34
WH_1252,2023-11,58.2,4877.58
WH_1252,2023-12,84.9,2591.39
WH_1253,2023-11,166.3,4023.52
WH_1253,2023-12,170.7,4271.55
WH_1254,2023-11,73.2,3761.32
WH_1254,2023-12,128.1,8052.41
WH_1255,2023-11,170.0,2349.02
WH_1255,2023-12,77.2,5814.2
WH_1256,2023-11,190.5,4356.04
WH_1256,2023-12,116.8,3295.68
WH_1257,2023-11,99.4,6315.19
WH_1257,2023-12,197.2,3789.02
WH_1258,2023-11,115.4,8021.62
WH_1258,2023-12,157.8,5540.88
WH_1259,2023-11,107.4,5256.59
WH_1259,2023-12,168.8,6995.1
WH_1260,2023-11,199.5,6386.41
WH_1260,2023-12,99.8,5789.21
WH_1261,2023-11,88.9,8677.63
WH_1261,2023-12,164.8,5951.96
WH_1262,2023-11,174.1,2120.85
WH_1262,2023-12,119.4,6944.01
WH_1263,2023-11,103.5,6073.68
WH_1263,2023-12,123.0,8576.85
WH_1264,2023-11,177.0,8260.47
WH_1264,2023-12,125.0,7677.42
WH_1265,2023-11,169.2,5747.06
WH_1265,2023-12,104.1,8654.28
WH_1266,2023-11,152.5,7525.34
WH_1266,2023-12,191.3,9813.3
WH_1267,2023-11,114.9,2164.11
WH_1267,2023-12,83.0,8158.99
WH_1268,2023-11,59.6,6626.98
WH_1268,2023-12,141.7,6982.56
WH_1269,2023-11,77.2,7686.94
WH_1269,2023-12,132.5,8623.58
WH_1270,2023-11,97.9,5411.35
WH_1270,2023-12,198.1,3035.18
WH_1271,2023-11,62.5,4349.95
WH_1271,2023-12,118.1,5977.13
WH_1272,2023-11,101.3,3258.33
WH_1272,2023-12,61.4,5002.82
WH_1273,2023-11,76.9,7203.66
WH_1273,2023-12,96.9,8372.66
WH_1274,2023-11,120.3,2096.88
WH_1274,2023-12,59.8,7029.71
WH_1275,2023-11,177.5,9774.8
WH_1275,2023-12,66.1,4158.53
WH_1276,2023-11,199.8,3253.38
WH_1276,2023-12,112.7,9621.0
WH_1277,2023-11,53.9,7238.3
WH_1277,2023-12,122.9,4521.94
WH_1278,2023-11,152.9,4105.38
WH_1278,2023-12,195.0,8575.43
WH_1279,2023-11,168.5,4375.01
WH_1279,2023-12,157.4,7412.52
WH_1280,2023-11,53.5,4662.83
WH_1280,2023-12,91.9,3972.45
WH_1281,2023-11,73.7,6715.62
WH_1281,2023-12,89.7,4839.13
WH_1282,2023-11,147.8,2586.51
WH_1282,2023-12,50.4,4126.68
WH_1283,2023-11,138.0,7379.47
WH_1283,2023-12,155.3,3439.07
WH_1284,2023-11,106.3,4240.6
WH_1284,2023-12,145.8,4731.27
WH_1285,2023-11,80.1,4437.03
WH_1285,2023-12,134.6,8072.32
WH_1286,2023-11,166.1,8904.06
WH_1286,2023-12,123.5,5664.74
WH_1287,2023-11,131.5,6503.86
WH_1287,2023-12,152.5,2719.82
WH_1288,2023-11,178.7,7169.79
WH_1288,2023-12,62.5,2670.11
WH_1289,2023-11,154.0,4486.79
WH_1289,2023-12,164.4,2307.87
WH_1290,2023-11,101.6,2131.29
WH_1290,2023-12,56.5,4947.98
WH_1291,2023-11,110.8,2146.69
WH_1291,2023-12,178.8,3423.46
WH_1292,2023-11,119.4,3749.96
WH_1292,2023-12,136.5,3169.89
WH_1293,2023-11,89.6,8524.73
WH_1293,2023-12,194.8,3507.66
WH_1294,2023-11,85.1,8265.88
WH_1294,2023-12,131.6,9799.36
WH_1295,2023-11,56.8,4591.05
WH_1295,2023-12,161.0,2346.67
WH_1296,2023-11,83.9,3137.63
WH_1296,2023-12,116.5,3470.27
WH_1297,2023-11,155.6,2093.39
WH_1297,2023-12,170.8,5330.08
WH_1298,2023-11,166.3,5798.16
WH_1298,2023-12,160.8,7021.14
WH_1299,2023-11,196.2,6036.42
WH_1299,2023-12,65.3,7622.59
WH_1300,2023-11,128.5,9291.61
WH_1300,2023-12,87.7,2455.66
WH_1301,2023-11,169.0,6124.88
WH_1301,2023-12,78.5,8935.09
WH_1302,2023-11,77.6,8028.66
WH_1302,2023-12,180.5,2983.59
WH_1303,2023-11,111.8,9941.91
WH_1303,2023-12,88.4,8337.99
WH_1304,2023-11,194.3,2484.5
WH_1304,2023-12,188.3,7597.83
WH_1305,2023-11,86.5,7193.56
WH_1305,2023-12,103.4,6711.62
WH_1306,2023-11,83.1,9606.96
WH_1306,2023-12,157.0,9138.81
WH_1307,2023-11,182.0,7414.61
WH_1307,2023-12,167.2,8728.69
WH_1308,2023-11,106.3,6430.22
WH_1308,2023-12,176.4,9052.73
WH_1309,2023-11,72.5,6050.14
WH_1309,2023-12,157.2,4762.6
WH_1310,2023-11,70.3,9417.45
WH_1310,2023-12,90.2,9481.76
WH_1311,2023-11,146.0,2187.89
WH_1311,2023-12,125.4,9260.2
WH_1312,2023-11,64.9,3585.24
WH_1312,2023-12,78.8,9638.79
WH_1313,2023-11,117.4,2288.99
WH_1313,2023-12,62.6,2996.64
WH_1314,2023-11,130.0,7098.55
WH_1314,2023-12,155.5,8279.94
WH_1315,2023-11,196.7,4881.79
WH_1315,2023-12,119.4,9296.51
WH_1316,2023-11,188.0,3235.59
WH_1316,2023-12,99.0,5509.16
WH_1317,2023-11,126.4,7970.26
WH_1317,2023-12,196.3,2271.8
WH_1318,2023-11,128.1,6786.13
WH_1318,2023-12,85.2,9495.8
WH_1319,2023-11,114.5,8620.48
WH_1319,2023-12,50.3,9890.81
WH_1320,2023-11,94.3,4289.39
WH_1320,2023-12,94.0,7055.29
WH_1321,2023-11,148.2,5776.67
WH_1321,2023-12,106.0,9754.56
WH_1322,2023-11,91.7,6526.83
WH_1322,2023-12,90.3,6700.96
WH_1323,2023-11,130.8,9464.0
WH_1323,2023-12,53.1,9093.54
WH_1324,2023-11,129.6,2045.25
WH_1324,2023-12,164.0,2522.96
WH_1325,2023-11,166.4,5767.6
WH_1325,2023-12,75.1,5190.86
WH_1326,2023-11,164.7,7738.25
WH_1326,2023-12,167.6,7717.52
WH_1327,2023-11,61.8,8642.52
WH_1327,2023-12,106.9,2417.68
WH_1328,2023-11,177.5,9630.68
WH_1328,2023-12,68.8,9331.99
WH_1329,2023-11,177.6,6287.73
WH_1329,2023-12,114.3,2146.92
WH_1330,2023-11,71.3,3066.89
WH_1330,2023-12,170.5,5429.78
WH_1331,2023-11,130.6,8051.1
WH_1331,2023-12,150.3,3413.64
WH_1332,2023-11,159.6,8742.98
WH_1332,2023-12,70.3,4095.67
WH_1333,2023-11,164.1,4352.14
WH_1333,2023-12,135.3,4407.18
WH_1334,2023-11,50.2,9606.15
WH_1334,2023-12,148.0,9639.26
WH_1335,2023-11,50.4,9361.88
WH_1335,2023-12,53.6,4803.54
WH_1336,2023-11,189.2,3291.05
WH_1336,2023-12,134.0,6578.22
WH_1337,2023-11,136.0,8738.35
WH_1337,2023-12,92.4,5546.05
WH_1338,2023-11,123.8,6719.19
WH_1338,2023-12,198.6,9278.49
WH_1339,2023-11,199.6,8472.21
WH_1339,2023-12,75.2,8208.34
WH_1340,2023-11,85.9,4887.59
WH_1340,2023-12,148.0,8876.69
WH_1341,2023-11,66.6,8150.49
WH_1341,2023-12,116.8,7208.57
WH_1342,2023-11,170.5,8657.16
WH_1342,2023-12,78.4,7471.13
WH_1343,2023-11,76.1,2680.19
WH_1343,2023-12,107.9,6388.66
WH_1344,2023-11,190.3,5783.84
WH_1344,2023-12,97.0,6184.46
WH_1345,2023-11,109.1,6186.87
WH_1345,2023-12,59.5,2417.29
WH_1346,2023-11,98.8,5238.01
WH_1346,2023-12,73.2,2983.5
WH_1347,2023-11,94.5,4256.8
WH_1347,2023-12,158.5,3589.08
WH_1348,2023-11,75.6,3447.99
WH_1348,2023-12,152.3,7042.87
WH_1349,2023-11,178.2,6924.93
WH_1349,2023-12,183.6,8675.42
WH_1350,2023-11,171.0,6417.32
WH_1350,2023-12,178.8,9268.99
WH_1351,2023-11,87.1,4910.45
WH_1351,2023-12,178.9,4943.34
WH_1352,2023-11,103.2,3001.23
WH_1352,2023-12,94.0,9695.23
WH_1353,2023-11,128.5,3623.85
WH_1353,2023-12,112.9,8838.23
WH_1354,2023-11,51.6,4576.44
WH_1354,2023-12,139.7,6549.49
WH_1355,2023-11,63.4,9247.89
WH_1355,2023-12,120.1,9459.85
WH_1356,2023-11,146.5,3448.74
WH_1356,2023-12,166.9,9270.58
WH_1357,2023-11,140.0,9253.18
WH_1357,2023-12,197.2,7007.23
WH_1358,2023-11,189.0,2898.06
WH_1358,2023-12,60.6,5273.55
WH_1359,2023-11,177.5,6947.22
WH_1359,2023-12,131.1,5406.82
WH_1360,2023-11,77.2,4761.74
WH_1360,2023-12,164.0,2550.33
WH_1361,2023-11,82.3,9449.74
WH_1361,2023-12,181.3,7493.77
WH_1362,2023-11,179.0,3472.23
WH_1362,2023-12,123.0,6787.12
WH_1363,2023-11,100.6,4369.66
WH_1363,2023-12,73.7,8219.25
WH_1364,2023-11,96.2,3990.31
WH_1364,2023-12,85.6,4997.5
WH_1365,2023-11,133.5,8878.89
WH_1365,2023-12,88.2,8591.82
WH_1366,2023-11,143.4,3596.83
WH_1366,2023-12,81.9,9145.5
WH_1367,2023-11,86.3,2818.16
WH_1367,2023-12,61.6,8472.45
WH_1368,2023-11,130.8,8393.93
WH_1368,2023-12,91.2,4794.46
WH_1369,2023-11,165.5,7107.58
WH_1369,2023-12,133.5,6058.49
WH_1370,2023-11,102.5,9355.82
WH_1370,2023-12,64.1,8000.99
WH_1371,2023-11,161.8,3411.19
WH_1371,2023-12,112.8,7058.55
WH_1372,2023-11,185.3,6281.57
WH_1372,2023-12,194.9,6279.3
WH_1373,2023-11,166.3,4820.79
WH_1373,2023-12,87.5,9605.01
WH_1374,2023-11,129.2,9401.69
WH_1374,2023-12,195.2,5447.76
WH_1375,2023-11,93.3,9270.07
WH_1375,2023-12,121.0,8632.78
WH_1376,2023-11,179.9,2995.43
WH_1376,2023-12,65.9,9256.57
WH_1377,2023-11,119.5,8514.21
WH_1377,2023-12,168.5,7662.13
WH_1378,2023-11,58.0,4388.97
WH_1378,2023-12,126.1,9359.46
WH_1379,2023-11,66.1,2056.92
WH_1379,2023-12,70.6,6167.59
WH_1380,2023-11,97.4,8686.05
WH_1380,2023-12,140.4,2857.6
WH_1381,2023-11,180.9,5708.96
WH_1381,2023-12,69.0,2550.75
WH_1382,2023-11,72.5,8683.23
WH_1382,2023-12,149.0,6637.68
WH_1383,2023-11,108.0,5836.96
WH_1383,2023-12,155.3,9335.6
WH_1384,2023-11,128.3,5795.3
WH_1384,2023-12,197.8,5600.18
WH_1385,2023-11,189.4,4996.13
WH_1385,2023-12,66.4,6762.06
WH_1386,2023-11,152.5,3537.81
WH_1386,2023-12,131.0,9433.39
WH_1387,2023-11,172.4,2255.08
WH_1387,2023-12,163.3,9757.49
WH_1388,2023-11,142.2,9686.19
WH_1388,2023-12,169.5,7967.27
WH_1389,2023-11,163.0,9708.88
WH_1389,2023-12,53.8,7652.29
WH_1390,2023-11,149.4,9154.54
WH_1390,2023-12,175.5,4282.32
WH_1391,2023-11,78.9,9325.44
WH_1391,2023-12,100.9,8142.92
WH_1392,2023-11,87.1,7832.37
WH_1392,2023-12,190.9,3550.98
WH_1393,2023-11,60.4,7349.29
WH_1393,2023-12,125.4,2923.82
WH_1394,2023-11,160.1,8564.54
WH_1394,2023-12,88.6,8452.64
WH_1395,2023-11,80.2,7627.59
WH_1395,2023-12,190.8,8859.01
WH_1396,2023-11,159.2,7290.97
